graph-set-id,exonym,endonym,scriptsource,wikipedia,omniglot,endangeredalphabets,unicodeproposal
Bali-360,"Balinese , balinais","ᬪᬵᬱᬩᬮᬶ , ᬅᬓ᭄ᬱᬭᬩᬮᬶ , ᬅᬓ᭄ᬱᬭ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Bali,https://en.wikipedia.org/wiki/Balinese_script,https://www.omniglot.com/writing/balinese.htm,,https://www.unicode.org/L2/L2005/05008-n2908-balinese.pdf
*Balb-998,"Balti-B , Balti B",Shigar Lipi,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa63,,https://omniglot.com/writing/baltib.htm,,https://www.unicode.org/L2/L2011/11103-balti-b.pdf
Bamu-435,"Bamum , bamoum","ꚠꚡꚢꚣ , ꚢ𖠤ꚴ𖠏 , Mfemfe",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Bamu,https://en.wikipedia.org/wiki/Bamum_script,https://omniglot.com/writing/bamumsyllabary.htm,,https://www.unicode.org/L2/L2008/08350-n3522-bamum.pdf
Beng-325,"Bengali , bengalî , Oxomiya","বাংলা-অসমীয়া , সমতন , Bangla , Asamiya , Assamese",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Beng,https://en.wikipedia.org/wiki/Bengali%E2%80%93Assamese_script,https://omniglot.com/writing/bengali.htm,,https://www.unicode.org/L2/L2019/19079-bangla-letters.pdf
Bhks-334,"Bhaiksuki , bhaïksukî , Arrow-Headed , Point-Headed , Sindhura","𑰥𑰹𑰎𑰿𑰬𑰲𑰎𑰱 , 𑰭𑰨𑰪𑰦",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Bhks,https://en.wikipedia.org/wiki/Bhaiksuki_script,https://omniglot.com/writing/bhaiksuki.htm,,https://www.unicode.org/L2/L2014/14091-bhaiksuki.pdf
Blis-550,"Blissymbols , symboles Bliss , Augmentative and Alternative Communication (AAC) , Blissymbolics","Blissymbols , Semantography",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Blis,https://en.wikipedia.org/wiki/Blissymbols,,,https://www.unicode.org/L2/L2023/23138-n5228-blissymbols.pdf
Phlv-133,"Book Pahlavi , pehlevi des livres",Book Pahlavi,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Phlv,https://en.wikipedia.org/wiki/Pahlavi_scripts#Book_Pahlavi,https://www.omniglot.com/writing/mpersian.htm,,https://www.unicode.org/L2/L2024/24040-book-pahlavi.pdf
*Boxh-998,Box-Headed,Box-Headed,,,,,https://www.unicode.org/L2/L2024/24100-box-headed-script.pdf
Brah-300,"Brahmi , brahma","𑀩𑁆𑀭𑀸𑀳𑁆𑀫𑀻𑀮𑀺𑀧𑀺 , 𑀓𑀮𑀩𑀭",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Brah,https://en.wikipedia.org/wiki/Brahmi_script,https://omniglot.com/writing/brahmi.htm,,https://www.unicode.org/L2/L2007/07342-brahmi.pdf
Brah-300,"Brahmi , brahma","𑀩𑁆𑀭𑀸𑀳𑁆𑀫𑀻𑀮𑀺𑀧𑀺 , 𑀓𑀮𑀩𑀭",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Brah,https://en.wikipedia.org/wiki/Brahmi_script,https://omniglot.com/writing/brahmi.htm,,https://www.unicode.org/L2/L2007/07342-brahmi.pdf
*Bete-998,"Bété , Daloa",,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa00,https://en.wikipedia.org/wiki/B%C3%A9t%C3%A9_syllabary,https://omniglot.com/writing/betedaloa.htm,,https://www.unicode.org/L2/L2019/19044-bete-script.pdf
Aghb-239,"Caucasian Albanian , Old Udi , aghbanien","𐔰𐔱𐔲𐔳𐔴 , Caucasian Albanian",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Aghb,https://en.wikipedia.org/wiki/Caucasian_Albanian_script,https://www.omniglot.com/writing/caucasianalbanian.htm,,https://www.unicode.org/L2/L2011/11296r-n4131r-caucasian-albanian.pdf
Cakm-349,"Chakma , chakma","𑄌𑄋𑄴𑄟𑄳𑄦 𑄞𑄌𑄴 , 𑄝𑄇𑄟𑄚 , Ojhapath , Ojhopath , Ajhapath",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Cakm,https://en.wikipedia.org/wiki/Chakma_script,https://omniglot.com/writing/chakma.htm,,https://www.unicode.org/L2/L2009/09187r-n3645r-chakma.pdf
Cham-358,"Cham (Eastern) , cham , tcham , čam","ꨀꨇꩉ ꨌꩌ , ꨧꨣꨠꨘ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Cham,https://en.wikipedia.org/wiki/Cham_script,https://omniglot.com/writing/cham.htm,,https://www.unicode.org/L2/L2006/06257-n3120-cham.pdf
*Chaw-998,Cham (Western),Ka-Kha,,https://en.wikipedia.org/wiki/Cham_script,https://omniglot.com/writing/cham.htm,,https://www.unicode.org/L2/L2022/22095-western-cham.pdf
Cher-445,"Cherokee , tchérokî","ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ , ᏣᎳᎩ , ᏂꮒᎦꭶ , Tsalagi",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Cher,https://en.wikipedia.org/wiki/Cherokee_syllabary,https://www.omniglot.com/writing/cherokee.htm,,
Chis-298,"Chisoi , chisoi , Kurmali",Chisoi,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Chis,https://en.wikipedia.org/wiki/Kurmali_language,https://omniglot.com/writing/chisoi.htm,,https://www.unicode.org/L2/L2022/22218r3-chisoi.pdf
Chrs-109,"Chorasmian , chorasmien , Khwarezmian","𐾳𐾲𐾲𐿋𐾲𐾲𐾽𐾻 , Khwārezmian , xvārazm",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Chrs,https://en.wikipedia.org/wiki/Khwarezmian_language#Writing_system,https://www.omniglot.com/writing/chorasmian.htm,,https://www.unicode.org/L2/L2018/18164r2-chorasmian.pdf
*Cist-998,Cistercian,Cistercian,,https://en.wikipedia.org/wiki/Cistercian_numerals,,,https://www.unicode.org/L2/L2020/20290-cistercian-digits.pdf
Copt-204,"Coptic , copte","ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ , ⲤⲥⲞⲟ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Copt,https://en.wikipedia.org/wiki/Coptic_script,https://www.omniglot.com/writing/coptic.htm,,https://www.unicode.org/L2/L2011/11062r-coptic-epact.pdf
Deva-315,"Devanagari , Mukta , Hindu",देवनागरी,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Deva,https://en.wikipedia.org/wiki/Devanagari,https://www.omniglot.com/writing/devanagari.htm,,https://www.unicode.org/L2/L2007/07354-north-indic.pdf
Diak-342,"Dives Akuru , dives akuru , Dhives Akuru , Dhivehi Akuru , Divehi Akuru",𑤝𑤱𑤩𑤴𑤭𑤱 𑤥𑤌𑤳𑤧𑤳,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Diak,https://en.wikipedia.org/wiki/Dhives_Akuru,https://omniglot.com/writing/dhivesakuru.htm,,https://www.unicode.org/L2/L2018/18016r-dives-akuru.pdf
*Diwq-998,"Diwani Siyaq , Dewani",Diwani Siyaq,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Arab,,,,https://www.unicode.org/L2/L2015/15066r-diwani-siyaq.pdf
Dogr-328,"Dogra , dogra , Name Dogra Akkhar , Dogra Akkhar","𑠖𑠵𑠌𑠤𑠬 , 𑠀𑠓𑠗𑠕",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Dogr,https://en.wikipedia.org/wiki/Dogri_script,https://omniglot.com/writing/dogra.htm,,https://www.unicode.org/L2/L2015/15234r-dogra.pdf
Dupl-755,"Duployan Shorthand , sténographie Duployé , Duployan stenography","𛰣𛱇‌𛰚𛱛𛰅 𛱜‌𛱜 , 𛰳𛱰𛱘𛱢 , Sloan-Duployan Shorthand , Chinuk pipa , Chinook",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Dupl,https://en.wikipedia.org/wiki/Duployan_shorthand,https://www.omniglot.com/writing/chinookjargon.htm,,https://www.unicode.org/L2/L2010/10347-n3908-duployan.pdf
Cyrs-221,"Early Cyrillic , Cyrillic (Old Church Slavonic variant) , cyrillique (variante slavonne) , classical Cyrillic , paleo-Cyrillic","Словѣньска азъбоукꙑ , Ustav , Poluustav",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Cyrs,https://en.wikipedia.org/wiki/Early_Cyrillic_alphabet,https://www.omniglot.com/writing/ocslavonic.htm,,https://www.unicode.org/notes/tn41/tn41-1.pdf
Cyrs-221,"Early Cyrillic , cyrillique , Slavonic , Slavic","кириллица , Кирилиця",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Cyrl,https://en.wikipedia.org/wiki/Cyrillic_script,https://www.omniglot.com/writing/cyrillic.htm,,https://en.wikipedia.org/wiki/Cyrillic_script_in_Unicode
*Arae-998,"Eastern Arabic , arqām hindiyyah",أَرْقَام هِنْدِيَّة,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Aran,https://en.wikipedia.org/wiki/Eastern_Arabic_numerals,https://www.omniglot.com/writing/urdu.htm,,
Mymr-350,"Eastern Pwo Karen , Myanmar , Burmese , birman , Mon-Burmese","Eastern Pwo Karen , မွန်မြန်မာအက္ခရာ , လတငသ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mymr,https://en.wikipedia.org/wiki/Burmese_numerals,https://www.omniglot.com/writing/burmese.htm,,https://www.unicode.org/L2/L2022/22046-myanmar-numerals.pdf
*Eebe-451,"Eebee Hmong , Ntawv Puaj Txwm","Eebee Hmong , Puaj Txwm",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa84,https://en.wikipedia.org/wiki/Hmong_writing#Sayaboury_script,,https://www.endangeredalphabets.net/sayaboury-hmong/,https://unicode.org/wg2/docs/n4668-eebee-hmong.pdf
Egyh-060,"Egyptian hieratic , hiératique égyptien , ἱερατικά","Hieratic , sš",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Egyh,https://en.wikipedia.org/wiki/Egyptian_numerals#Hieratic_numerals,https://www.omniglot.com/writing/egyptian_hieratic.htm,,https://www.unicode.org/L2/L2023/23181-n5240-hieroglyphs.pdf
Egyp-050,"Egyptian hieroglyphs , hiéroglyphes égyptiens","𓆎𓅓𓏏𓊖 , sš",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Egyp,https://en.wikipedia.org/wiki/Egyptian_numerals,https://www.omniglot.com/writing/egyptian.htm,,https://www.unicode.org/L2/L2006/06354-n3181-egyptian.pdf
Elba-226,"Elbasan , elbasan","𐔇𐔐𐔁𐔀𐔛𐔀𐔓𐔍𐔝 , 𐔟𐔁𐔀𐔒",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Elba,https://en.wikipedia.org/wiki/Elbasan_alphabet,https://www.omniglot.com/writing/elbasan.htm,,https://www.unicode.org/L2/L2011/11050-n3985-elbasan.pdf
*Eska-998,"Eskaya , Eskayan",Bohol,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qabr,https://en.wikipedia.org/wiki/Eskayan_script,https://www.omniglot.com/writing/eskayan.htm,,https://www.unicode.org/L2/L2013/13229-eskaya.pdf
Gara-164,"Garay , garay",Garay,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Gara,https://en.wikipedia.org/wiki/Garay_alphabet,https://omniglot.com/writing/wolof.htm,,https://www.unicode.org/L2/L2016/16069-n4709-garay-revision.pdf
Ethi-430,"Geʽez , Ethiopic , éthiopien , ge'ez , guèze","ግዕዝ , የሰውል , ጉራጌ , አማርኛ , ትግርኛ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Ethi,https://en.wikipedia.org/wiki/Ge%CA%BDez_script,https://www.omniglot.com/writing/ethiopic.htm,,https://www.unicode.org/L2/L2004/04143-n2747-ethiopic-ext.pdf
Glag-225,"Glagolitic , glagolitique , Glagolitsa , Asbuka","Ⰳⰾⰰⰳⱁⰾⰹⱌⰰ , ⰂⰲⰠⱐ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Glag,https://en.wikipedia.org/wiki/Glagolitic_script,https://www.omniglot.com/writing/glagolitic.htm,,https://www.unicode.org/L2/L2003/03282r-glagolitic.pdf
Goth-206,"Gothic , gotique","𐌲𐍉𐌸𐌹𐌺 , 𐌰𐌻𐌹𐌼",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Goth,https://en.wikipedia.org/wiki/Gothic_alphabet,https://www.omniglot.com/writing/gothic.htm,,https://www.evertype.com/standards/iso10646/plane-1/gt.html
Gran-343,"Grantha , grantha","𑌗𑍍𑌰𑌨𑍍𑌥 , 𑌸𑌰𑌵𑌮",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Gran,https://en.wikipedia.org/wiki/Grantha_script,https://www.omniglot.com/writing/grantha.htm,,https://www.unicode.org/L2/L2015/15085-grantha-fractions.pdf
Grek-200,"Greek , grec , Acrophonic","Ελληνικά , Elliniká",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Grek,https://en.wikipedia.org/wiki/Greek_numerals,https://omniglot.com/writing/greek.htm#num,,https://www.unicode.org/L2/L2003/03075r3-tlg-numeric.pdf
Grek-200,"Greek , grec , Ionic , Ionian , Milesian","Ελληνικά , Elliniká",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Grek,https://en.wikipedia.org/wiki/Greek_numerals,https://omniglot.com/writing/greek.htm#num,,
Gujr-320,"Gujarati , goudjarâtî , gujrâtî","ગુજરાતી , પરતષ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Gujr,https://en.wikipedia.org/wiki/Gujarati_script,https://omniglot.com/writing/gujarati.htm,,https://www.unicode.org/L2/L2015/15103r-gujarati-arabic-translit.pdf
Gong-312,"Gunjala Gondi , gunjala gondî","𑵶𑶍𑶕𑶀𑵵𑶊 𑵶𑶓𑶕𑶂𑶋 𑵵𑶋𑶅𑶋 , 𑵮𑶊𑶈𑶋𑵳𑶐𑵱𑶐 , Koytura Gunjala Lipi",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Gong,https://en.wikipedia.org/wiki/Gunjala_Gondi_script,https://www.omniglot.com/writing/gunjalagondi.htm,,https://www.unicode.org/L2/L2015/15235r-gunjala-gondi.pdf
Guru-310,"Gurmukhi , gourmoukhî , Gurmukhī","ਗੁਰਮੁਖੀ , ਸਰਮਨ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Guru,https://en.wikipedia.org/wiki/Gurmukhi,https://www.omniglot.com/writing/punjabi.htm,,
*Guku-998,"Gurung Khe Prih , Gurung Khe Phri","Khe Prih , Gurung",,https://en.wikipedia.org/wiki/Gurung_language,https://www.omniglot.com/writing/kheprih.htm,https://www.endangeredalphabets.net/khe-prih/,https://www.unicode.org/L2/L2011/11047-gurung.pdf
Gukh-397,"Gurung Khema , gurung khema , Khema , Khema Lipi","Khema Tamu Phri , Khema Phri , Tamū Khemā Pɦri",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Gukh,https://en.wikipedia.org/wiki/Khema_script,https://omniglot.com/writing/khema.htm,https://www.endangeredalphabets.net/khema/,https://www.unicode.org/L2/L2022/22157-gurung-khema-script.pdf
Rohg-167,"Hanifi Rohingya , hanifi rohingya , Ruáingga",𐴌𐴟𐴇𐴥𐴝𐴚𐴒𐴙𐴝 𐴇𐴝𐴕𐴞𐴉𐴞,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Rohg,https://en.wikipedia.org/wiki/Hanifi_Rohingya_script,https://www.omniglot.com/writing/hanifi.htm,,https://www.unicode.org/L2/L2015/15278r-hanifi-rohingya.pdf
Hatr-127,"Hatran , hatrénien , Hatran Aramaic",𐣪𐣫𐣡𐣣,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Hatr,https://en.wikipedia.org/wiki/Hatran_Aramaic,https://www.omniglot.com/writing/hatran.htm,,https://www.unicode.org/L2/L2012/12312-n4324-hatran.pdf
Hebr-125,"Hebrew , hébreu , Jewish script , square script , block script","אָלֶף־בֵּית , כְּתָב אַשּׁוּרִי , Ktav Ashuri , כלבנ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Hebr,https://en.wikipedia.org/wiki/Hebrew_numerals,https://omniglot.com/writing/hebrew.htm,,
Armi-124,"Imperial Aramaic , araméen impérial","𐡀𐡓𐡌𐡉𐡀 , 𐡊𐡋𐡁𐡓",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Armi,https://en.wikipedia.org/wiki/Aramaic_alphabet,https://omniglot.com/writing/aramaic.htm,,https://www.unicode.org/L2/L2007/07288-n3339-aramaic.pdf
Phli-131,"Inscriptional Pahlavi , pehlevi des inscriptions",𐭯𐭠𐭫𐭮𐭩𐭪,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Phli,https://en.wikipedia.org/wiki/Inscriptional_Pahlavi,https://omniglot.com/writing/mpersian.htm,,https://www.unicode.org/L2/L2007/07207r-n3286r-parthian-pahlavi.pdf
Prti-130,"Inscriptional Parthian , parthe des inscriptions",𐭐𐭀𐭓𐭈𐭉𐭀,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Prti,https://en.wikipedia.org/wiki/Inscriptional_Parthian,https://omniglot.com/writing/mpersian.htm,,https://www.unicode.org/L2/L2007/07207r-n3286r-parthian-pahlavi.pdf
Java-361,"Javanese , javanais , gundil","ꦧꦱꦗꦮ , ꦲꦏ꧀ꦱꦫꦗꦮ , ꦱꦧꦤꦲ , Aksara Jawa , Åksårå Jåwå",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Java,https://en.wikipedia.org/wiki/Javanese_script,https://omniglot.com/writing/javanese.htm,,https://www.unicode.org/L2/L2008/08015r-n3319r3-javanese.pdf
Kthi-317,"Kaithi , kaithî , Kayathi , Kayasthi","𑂍𑂶𑂟𑂲 , 𑂃𑂮𑂥𑂰𑂥",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kthi,https://en.wikipedia.org/wiki/Kaithi,https://www.omniglot.com/writing/kaithi.htm,,https://www.unicode.org/L2/L2008/08194-n3389-kaithi.pdf
*Kakt-998,Kaktovik,Kaktovik Iñupiaq,https://scriptsource.org/cms/scripts/page.php?item_id=character_list&key=1D2C0,https://en.wikipedia.org/wiki/Kaktovik_numerals,https://www.omniglot.com/writing/kaktoviknumerals.htm,,https://www.unicode.org/L2/L2020/20070-kaktovik-numerals.pdf
Knda-345,"Kannada , Modi baraha","ಕನ್ನಡ ಲಿಪಿ , ಮೋಡಿ  ಬರಹ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Knda,https://en.wikipedia.org/wiki/Kannada_script,https://www.omniglot.com/writing/kannada.htm,,
*Kshr-319,"Kashmiri Brahmi , Late Gupta , Proto Śāradā , Proto-Śāradā",Kashmiri Brahmi,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Shrd,,,,
Kawi-368,"Kawi , kawi , Old Javanese","𑼄𑼒𑽂𑼰𑼬𑼒𑼮𑼶 , 𑼡𑼪𑼒𑽎 , ꦏꦮꦶ , aksara carakan kuna , Majapahit",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kawi,https://en.wikipedia.org/wiki/Kawi_script,https://omniglot.com/writing/kawi.htm,,https://www.unicode.org/L2/L2020/20256-kawi.pdf
Khar-305,"Kharosthi , kharochthî , Indo-Bactrian","𐨑𐨪𐨆𐨮𐨿𐨛𐨁𐨌 , 𐨒𐨌𐨣𐨿𐨢𐨌𐨪𐨁𐨌𐨫𐨁𐨤𐨁 , 𐨯𐨪𐨬𐨨 , Gandhari",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Khar,https://en.wikipedia.org/wiki/Kharosthi,https://omniglot.com/writing/kharosthi.htm,,https://www.unicode.org/L2/L2003/03314-kharoshthi.pdf
Khmr-355,Khmer,"ភាសាខ្មែរ , មនសទ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Khmr,https://en.wikipedia.org/wiki/Khmer_script,https://omniglot.com/writing/khmer.htm,,https://www.unicode.org/L2/L2001/01382-n2385-response-to-n2380.pdf
*Khai-999,"Khom Thai , âksâr khâm","អក្សរខម , อักษรขอม , akson khom",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Khmr,https://en.wikipedia.org/wiki/Khom_Thai_script,,,
*Khot-998,Khotanese,Khotanese,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa40,,,,https://www.unicode.org/L2/L2015/15022-khotanese.pdf
Sind-318,"Khudawadi , khoudawadî , Sindhi , sindhî","𑊻𑋩𑋣𑋏𑋠𑋔𑋠𑋏𑋢 , 𑋝𑋗𑋛𑋙",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Sind,https://en.wikipedia.org/wiki/Khudabadi_script,https://www.omniglot.com/writing/khudabadi.htm,,https://www.unicode.org/L2/L2011/11022-khudawadi.pdf
Krai-396,"Kirat Rai , kirat rai","Kirat Rai , Khambu Rai , Rai Barṇamālā , Kirat Khambu Rai",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Krai,https://en.wikipedia.org/wiki/Kirat_Rai,https://omniglot.com/writing/kiratrai.htm,,https://www.unicode.org/L2/L2022/22043r-kirat-rai.pdf
*Kors-998,Koré Sèbèli,"Kore Sebeli , Wakara , Soso , Susu",,,,https://www.endangeredalphabets.net/kore-sebeli/,https://www.unicode.org/L2/L2024/24246-kore-sebeli.pdf
*Kosa-999,Kosali,"କୋସଲି ଲିପି , कोसली लिपि",,https://en.wikipedia.org/wiki/Sambalpuri_language,,,
Kpel-436,"Kpelle , kpèllé",Kpelle,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kpel,https://en.wikipedia.org/wiki/Kpelle_syllabary,https://www.omniglot.com/writing/kpelle.htm,,https://www.unicode.org/L2/L2010/10063-n3762-kpelle.pdf
*Kuig-998,"Kui , Kui Gaa ri , Kui Gaari",କୁଇ ଲିପି,,https://en.wikipedia.org/wiki/Kui_language_(India),,,https://www.unicode.org/L2/L2024/24102-kui-gaari-script.pdf
*Kuli-998,"Kulitan , Súlat Kapampángan","Sulat Kapampangan , Pamagkulit",,https://en.wikipedia.org/wiki/Kulitan,https://omniglot.com/writing/kulitan.htm,,
*Kurx-998,"Kurux Banna , Kurukh Lipi , कुुँड़ुख़ , କ ୁଁଡ଼ୁଁଖ଼ , ক ুঁড়খ়",Kurukh Banna,,https://en.wikipedia.org/wiki/Kurukh_Banna,https://www.omniglot.com/writing/kurukhbanna.htm,,https://www.unicode.org/L2/L2024/24101-kurukh-banna.pdf
*Lamp-998,Lampung,"Aksara Lampung , Had Lampung",,https://en.wikipedia.org/wiki/Lampung_language#Writing_system,https://www.omniglot.com/writing/lampungscript.htm,,https://www.unicode.org/L2/L2022/22044-lampung.pdf
*Lant-303,Lantsa,"Lantsa , Lantsha , Landza , Lanydza , Landzya",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Ranj,https://en.wikipedia.org/wiki/Ranjana_script,https://www.omniglot.com/writing/ranjana.htm,,https://www.unicode.org/L2/L2023/23028-ranjana.pdf
Laoo-356,"Lao , laotien","ພາສາລາວ , ມະນດ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Laoo,https://en.wikipedia.org/wiki/Lao_script,https://omniglot.com/writing/lao.htm,,https://www.unicode.org/L2/L2017/17106r-lao-for-pali.pdf
Leke-364,"Leke , léké , Karen Chicken Scratch","Leke , Pwo Karen Leke , li chaw wae",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Leke,https://en.wikipedia.org/wiki/Leke_script,,,https://www.unicode.org/wg2/docs/n4438.pdf
Lepc-335,"Lepcha , Róng , lepcha , róng , Lapche","ᰛᰩᰵ , ᰅᰧᰲᰅᰩᰭ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lepc,https://en.wikipedia.org/wiki/Lepcha_script,https://www.omniglot.com/writing/lepcha.htm,,https://www.unicode.org/L2/L2005/05158-n2947-lepcha.pdf
